"","EDCS-ID","province","place","start_yr","end_yr_1","inscr_type1","inscr_type2","inscr_type3","inscr_type4","inscr_type5","inscription","clean_text_interpretive_word","language","Latitude","Longitude","Material"
"854","EDCS-03700334","Sardinia","Samugheo / Forum Traiani",71,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) // M(anibus) / [3] Tars/(i)nius Q/[u]iuse[i(?)] / [f]il[i]us v/[ix]it an/[ni]s XIV // Et Asselin/a vixit a/nnis XXV","Dis Manibus Tarsinius Quiusei filius vixit annis XIV Et Asselina vixit annis XXV",NA,"39.946150","8.940532",NA
"855","EDCS-03700335","Sardinia","Samugheo / Forum Traiani",151,300,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Terentia / Antonia / vixit annis / IIIII(!) fece[ru]nt / pa[rent]e[s]","Dis Manibus Terentia Antonia vixit annis IIIII fecerunt parentes",NA,"39.946150","8.940532",NA
"856","EDCS-12100493","Sardinia","Samugheo / Forum Traiani",1,100,"tituli sepulcrales",NA,NA,NA,NA,"T(itus) Aretius / Faric(us) Corneli C() vixit annis L C [3] / fecerunt filii [","Titus Aretius Faricus Corneli C vixit annis L C fecerunt filii",NA,"39.946150","8.940532",NA
"857","EDCS-12100494","Sardinia","Samugheo / Forum Traiani",1,50,"tituli sepulcrales",NA,NA,NA,NA,"Valerianus Verseius / vixit an(nos) XXXX[3]","Valerianus Verseius vixit annos XXXX",NA,"39.946150","8.940532",NA
"858","EDCS-12100495","Sardinia","Samugheo / Forum Traiani",1,50,"tituli sepulcrales",NA,NA,NA,NA,"Tarcuinus Fili f(ilius) Neroneius / vixit annorum(!) LIII hic [3] / Lucinius Aure() [3 be]ne mer[e]/n(ti) h{a}eredes fecerunt","Tarcuinus Fili filius Neroneius vixit annorum LIII hic Lucinius Aure bene merenti heredes fecerunt",NA,"39.946150","8.940532",NA
"859","EDCS-12100328","Sardinia","San Gavino",151,300,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Silvanus Tan/tilianus vixit / ann(os) L() Felicitas / coniunx kar(issimo) fecit","Dis Manibus Silvanus Tantilianus vixit annos L Felicitas coniunx karissimo fecit",NA,"40.6888766","9.6880963","lapis"
"860","EDCS-07000550","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) [M(anibus)] / Rediti Co[elius] / iunior fec[it] / bene merenti / de se alumno / vixit ann(os) XV","Dis Manibus Rediti Coelius iunior fecit bene merenti de se alumno vixit annos XV",NA,"39.8831506","8.4375614",NA
"861","EDCS-22500071","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",51,250,"tituli sepulcrales",NA,NA,NA,NA,"] / I[3] / L(ucio) App[io 3] / vix(it) [","I Lucio Appio vixit",NA,"39.8831506","8.4375614",NA
"862","EDCS-22500072","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",101,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Appi(a)e Honorat(a)e / vix(it) ann(os) XXVIII / Appius Proculus / fili(a)e / b(ene) m(erenti) f(ecit)","Dis Manibus Appiae Honoratae vixit annos XXVIII Appius Proculus filiae bene merenti fecit",NA,"39.8831506","8.4375614",NA
"863","EDCS-22500073","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",51,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Iusto Vale/ria Zosime / fecit","Dis Manibus Iusto Valeria Zosime fecit",NA,"39.8831506","8.4375614",NA
"864","EDCS-22500074","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",51,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Rogato ser(vo) pub(ublico) / vix(it) ann(os) XXV / et Claudiae / vix(it) ann(os) L Hilarus / filio et coniugi / b(ene) m(erenti) f(ecit)","Dis Manibus Rogato servo pubublico vixit annos XXV et Claudiae vixit annos L Hilarus filio et coniugi bene merenti fecit",NA,"39.8831506","8.4375614",NA
"865","EDCS-22500075","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",51,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / P(ublius) Sulpicius Ro/gatus vix(it) annis / XXXVII m(ensibus) X d(iebus) XI / fecit frater / b(ene) m(erenti)","Dis Manibus Publius Sulpicius Rogatus vixit annis XXXVII mensibus X diebus XI fecit frater bene merenti",NA,"39.8831506","8.4375614",NA
"866","EDCS-22500076","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",51,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Val(erio?) Cres(centi) / vix(it) ann(os) L / Val(eria) Verat(ia?) / coni(ugi)","Dis Manibus Valerio Crescenti vixit annos L Valeria Veratia coniugi",NA,"39.8831506","8.4375614",NA
"867","EDCS-22500077","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",NA,51,"tituli sepulcrales",NA,NA,NA,NA,"to 250         

 
 
[D(is)] M(anibus) / [3]io M(arci) f(ilio) [3] / [3] vix(it) [ // ]infe()","Dis Manibus io Marci filio vixit infe",NA,"39.8831506","8.4375614",NA
"868","EDCS-22500078","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]mini / [3 v]ix(it) ann(os) / [3] m(enses) XI d(ies) XII fili(i) / [ei]us patri be/[n]e merenti / [pro] pietate fec(erunt)","mini vixit annos menses XI dies XII filii eius patri bene merenti pro pietate fecerunt",NA,"39.8831506","8.4375614",NA
"869","EDCS-22500080","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",401,600,"carmina","inscriptiones christianae","tituli sepulcrales",NA,NA,"D(is) M(anibus) / spirito requiescenti Karissimi / amicorum omnium pr(a)estatori bono / pauperum mandatis servient(i)s / vit(a)e in omnibus Chr(ist)i clementia bene / coniuget ibidem his ix{s}it / an(n)is LXV m(ensibus) III d(iebus) XII r(equievit) / in pace","Dis Manibus spirito requiescenti Karissimi amicorum omnium praestatori bono pauperum mandatis servientis vitae in omnibus Christi clementia bene coniuget ibidem his ixit annis LXV mensibus III diebus XII requievit in pace",NA,"39.8831506","8.4375614","lapis"
"870","EDCS-09700578","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",NA,NA,"carmina","tituli sepulcrales",NA,NA,NA,"cael]um quoq(ue) terra[m 3] / [3 pa]rentes [","caelum quo que terram parentes",NA,"39.8831506","8.4375614",NA
"871","EDCS-35200342","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",51,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Philete ancil[lae] / vix(it) ann(os) XVIII / Val(eria) Crescentia / filiae dul/cissim(a)e b(ene) m(erenti) f(ecit)","Dis Manibus Philete ancillae vixit annos XVIII Valeria Crescentia filiae dulcissimae bene merenti fecit",NA,"39.8831506","8.4375614",NA
"872","EDCS-12100511","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",51,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / L(ucio) Aemilio Pacato / v(ixit) m(enses) VIIII dies XXI / L(ucius) Aemilius Hono/ratus p(ater) Cassia / Severa m(ater) / b(ene) m(erenti) f(ecerunt)","Dis Manibus Lucio Aemilio Pacato vixit menses VIIII dies XXI Lucius Aemilius Honoratus pater Cassia Severa mater bene merenti fecerunt",NA,"39.8831506","8.4375614",NA
"873","EDCS-12100512","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",51,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Aristi(a)e qu(a)e / vixit annis II / dieb(us) IIII Fe/lix filiae / b(ene) m(erenti)","Dis Manibus Aristiae quae vixit annis II diebus IIII Felix filiae bene merenti",NA,"39.8831506","8.4375614",NA
"874","EDCS-12100513","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",51,250,"tituli sepulcrales",NA,NA,NA,NA,"[D(is)] M(anibus) / [3 V]aleriae / [3 du]lcissim(a)e / [3 an]nis n(umero) XXXVII / [3] dies n(umero) VII / [3] Sossius / [3] b(ene) m(erenti) f(ecit)","Dis Manibus Valeriae dulcissimae annis numero XXXVII dies numero VII Sossius bene merenti fecit",NA,"39.8831506","8.4375614",NA
"875","EDCS-12100514","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",101,300,"tituli sepulcrales",NA,NA,NA,NA,"]sima ian[ua 3] / bis denos o[3 ex] / comm[odis 3] / Tarr[enses","sima ianua bis denos o ex commodis Tarrenses",NA,"39.8831506","8.4375614",NA
"876","EDCS-12100515","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",51,250,"carmina","tituli sepulcrales",NA,NA,NA,"D(is) M(anibus) / hic situs in tumulo genitus / nomenque Valerius Anto/niaes(!) subules vixi bis septe/nos in annis et patris ut / nomen tuler(am) Rogatus aetate / se genitus breiter voluit / me tollere Fatus","Dis Manibus hic situs in tumulo genitus nomen que Valerius Antoniaes subules vixi bis septenos in annis et patris ut nomen tuleram Rogatus aetate se genitus breiter voluit me tollere Fatus",NA,"39.8831506","8.4375614",NA
"877","EDCS-12100517","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]VS RE[3] / [3 inf]elic[issim 3] / [3]MO[","VS RE infelicissim MO",NA,"39.8831506","8.4375614",NA
"878","EDCS-07000548","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / C(aio) Tad(io) Sabi(no?) / vix(it) an(num) I m(enses) IX / C(aius) Tad(ius) Nic(ephor?) fil(io)","Dis Manibus Caio Tadio Sabino vixit annum I menses IX Caius Tadius Nicephor filio",NA,"39.8831506","8.4375614",NA
"879","EDCS-07000549","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Beneri(a)e(!) in pace","Beneriae in pace",NA,"39.8831506","8.4375614",NA
"880","EDCS-30000453","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",NA,NA,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[Bona]e memor(iae) / [3]da vixit / nnis p(lus) m(inus) XLV requi/eit in p(ace) XI Kal(endas) [1]S","Bonae memoriae da vixit nnis plus minus XLV requieit in pace XI Kalendas S",NA,"39.8831506","8.4375614",NA
"881","EDCS-70500109","Sardinia","San Giovanni di Sinis / Tharros / Tharrus",201,400,"tituli sepulcrales",NA,NA,NA,NA,"vi]xit an[nos 3] / C(aius) Timinius [3]/cens pat(er) fi[lio dul]/cissimo [f(ecit)]","vixit annos Caius Timinius cens pater filio dulcissimo fecit",NA,"39.8831506","8.4375614",NA
"882","EDCS-05200296","Sardinia","San Lorenzo / Ussana",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"mis]sicius [3] / [3]ae Saturninae f(iliae) / [3]ae vix(it) ann(os) XXIV / [3] p(osteris)q(ue) s(uis)","missicius ae Saturninae filiae ae vixit annos XXIV posteris que suis",NA,"40.6821838","9.6824309",NA
"883","EDCS-03600038","Sardinia","Santa Maria de Nabui / Santa Maria di Nabui / Neapolis",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"] Laici [","Laici",NA,"39.6871314","8.5533252",NA
"884","EDCS-03600040","Sardinia","Santa Maria de Nabui / Santa Maria di Nabui / Neapolis",101,300,"tituli sepulcrales",NA,NA,NA,NA,"] C(aius) Atil[ius(?) 3] / colliber[to(?)","Caius Atilius colliberto",NA,"39.6871314","8.5533252",NA
"885","EDCS-12100320","Sardinia","Santadi",1,100,"tituli sepulcrales",NA,NA,NA,NA,"M(arcus) Scribonius / Nicomachus / sibi et Helpini / coniugi suae et / suis se vivo fecit","Marcus Scribonius Nicomachus sibi et Helpini coniugi suae et suis se vivo fecit",NA,"39.091832","8.716439",NA
"886","EDCS-03600029","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"carmina","tituli sepulcrales",NA,NA,NA,"Frustratus n[3]estus votisq(ue) / parentis hi[3]ulum tristem / misera pie[3]actus extruit / huic fat[3]t convicia / [3]I[","Frustratus n estus votis que parentis hi ulum tristem misera pie actus extruit huic fat t convicia I",NA,"39.0648291","8.4562962",NA
"887","EDCS-67400267","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",51,68,"tituli sepulcrales",NA,NA,NA,NA,"Axiocho / Nervae Claudi / ser(vo) reg(ionario) Primiginia(!) / contub(ernalis) et Axius f(ilius) / b(ene) m(erenti)","Axiocho Nervae Claudi servo regionario Primiginia contubernalis et Axius filius bene merenti",NA,"39.0648291","8.4562962",NA
"888","EDCS-76600229","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",401,600,"tituli sepulcrales",NA,NA,NA,NA,"]VII K[alendas(?)","VII Kalendas",NA,"39.0648291","8.4562962","lapis"
"889","EDCS-28300243","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",301,400,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Peon Geta senex / h{e}ic obdormivit in pace / dormitio eius cum iustis / dormitio eius est memoria eius / et si quis ipsum vexaverit / ultor erit deus Israel in saeculum","Peon Geta senex hic obdormivit in pace dormitio eius cum iustis dormitio eius est memoria eius et si quis ipsum vexaverit ultor erit deus Israel in saeculum",NA,"39.0648291","8.4562962",NA
"890","EDCS-22100639","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",151,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Aemilia Marcia / L(ucio) Peduc(aeo) Apollin(ari) / viro karissimo s(ibi) p(osterisque) s(uis) p(osuit)","Dis Manibus Aemilia Marcia Lucio Peducaeo Apollinari viro karissimo sibi posteris que suis posuit",NA,"39.0648291","8.4562962",NA
"891","EDCS-22100640","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",1,50,"tituli sepulcrales",NA,NA,NA,NA,"Sex(to) Avieno Calli/cli et Avienae / Philumenae","Sexto Avieno Callicli et Avienae Philumenae",NA,"39.0648291","8.4562962",NA
"892","EDCS-22100641","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",201,230,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) // Cornelio Aemiliano / vixit / ann(os) III / me(nses) VIII / [die]s VI","Dis Manibus Cornelio Aemiliano vixit annos III menses VIII dies VI",NA,"39.0648291","8.4562962","lapis"
"893","EDCS-22100642","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",51,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) s(acrum) / Flavio Polycar/po vix(it) ann(os) XXVI / mens(es) IIII die(m) I inel(icissimo) / marito Val(eria) Quadratill[a] / b(ene) m(erenti)","Dis Manibus sacrum Flavio Polycarpo vixit annos XXVI menses IIII diem I inelicissimo marito Valeria Quadratilla bene merenti",NA,"39.0648291","8.4562962",NA
"894","EDCS-22100643","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",-27,68,"tituli sepulcrales",NA,NA,NA,NA,"Sex(to) Iulio [Sex(ti) f(ilio)] / Vol(tinia) Campirie[3] / Licinia Urbana / d(e) s(uo) f(aciendum) c(uravit)","Sexto Iulio Sexti filio Voltinia Campirie Licinia Urbana de suo faciendum curavit",NA,"39.0648291","8.4562962",NA
"895","EDCS-22100644","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",51,200,"tituli operum","tituli sepulcrales",NA,NA,NA,"D(is) M(anibus) / Polibiae Saturninae / coniugi vix(it) ann(os) XXVIIII / Calpurnius Stablarius / maritus tumulum / fecit / b(ene) m(erenti)","Dis Manibus Polibiae Saturninae coniugi vixit annos XXVIIII Calpurnius Stablarius maritus tumulum fecit bene merenti",NA,"39.0648291","8.4562962",NA
"896","EDCS-22100645","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",101,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Scribonio / Felici filias/tro b(ene) m(erenti) v(ixit) a(nnos) / XVI m(enses) XI / fecit Spatalus / Aug(usti) libertus","Dis Manibus Scribonio Felici filiastro bene merenti vixit annos XVI menses XI fecit Spatalus Augusti libertus",NA,"39.0648291","8.4562962",NA
"897","EDCS-22100646","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",-29,100,"carmina","tituli operum","tituli sepulcrales",NA,NA,"] parentes [3] / [3 dederu]nt oscula nat(a)e / [3] penare solebant / [3] sub (t)erris imago / [3]OFSPOTMIIPOCPENT","parentes dederunt oscula natae penare solebant sub terris imago OFSPOTMIIPOCPENT",NA,"39.0648291","8.4562962",NA
"898","EDCS-22100647","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"] / mere[n]tes fece/runt v[i]xi[t] annis / septuaginta","merentes fecerunt vixit annis septuaginta",NA,"39.0648291","8.4562962",NA
"899","EDCS-22100648","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]IV[3] / [3]VNV[3] / [3]us dis [3] / [3 et cin]eribu[s(?)","IV VNV us dis et cineribus",NA,"39.0648291","8.4562962",NA
"900","EDCS-22100649","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"rel]iqui(i)s [3] / [3 h]omini [","reliquiis homini",NA,"39.0648291","8.4562962","lapis"
"901","EDCS-22100650","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]IAA[3] / in agr(o) p(edes) XX","IAA in agro pedes XX",NA,"39.0648291","8.4562962",NA
"902","EDCS-22100653","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"]IIII[3] / deposit[us(?)","IIII depositus",NA,"39.0648291","8.4562962",NA
"903","EDCS-23400468","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",101,200,"tituli sepulcrales",NA,NA,NA,NA,"]V[3]L[3]L SA[3]/io et C(aius) Tutius [3] / patri imat[ura morte] / rapto fec[erunt] / et sibi pos[uerunt]","V L L SA io et Caius Tutius patri imatura morte rapto fecerunt et sibi posuerunt",NA,"39.0648291","8.4562962","lapis"
"904","EDCS-07000544","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"carmina","tituli operum","tituli sepulcrales",NA,NA,"Q(uinto) Fabio Montano / vixit annis VII / frustratus n[eq(ue) in]festus votisq(ue) / parentis hi[c tu]mulum tristem / misera pie[tate co]actus extruit / huic fat[um cecin]it convicia / [mortis 3]i / [","Quinto Fabio Montano vixit annis VII frustratus ne que infestus votis que parentis hic tumulum tristem misera pietate coactus extruit huic fatum cecinit convicia mortis i",NA,"39.0648291","8.4562962",NA
"905","EDCS-09400441","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"carmina","tituli sepulcrales",NA,NA,NA,"D(is) M(anibus) / L(ucio) Cornelio Annali patri / bene merenti LL(ucii) Corneli / Felix et Annalis Cornelia / Peregrina fili(i) et s(ibi) p(osterisque) s(uis) fecer(unt) / quod decuit patri maiorum rite sacramus / fas erat ut sinerent fata manere diu / nunc ubi praetexta quo nunc abiere secures / aut ubi iam clara luce relicta iaces / purpur quem teguit solis heu mensib(us) VIIII / tam cito crudeli funere terra tegit","Dis Manibus Lucio Cornelio Annali patri bene merenti LLucii Corneli Felix et Annalis Cornelia Peregrina filii et sibi posteris que suis fecerunt quod decuit patri maiorum rite sacramus fas erat ut sinerent fata manere diu nunc ubi praetexta quo nunc abiere secures aut ubi iam clara luce relicta iaces purpur quem teguit solis heu mensibus VIIII tam cito crudeli funere terra tegit",NA,"39.0648291","8.4562962",NA
"906","EDCS-09400442","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",101,150,"tituli sepulcrales",NA,NA,NA,NA,"Di{i}s Manibus / M(arco) Arruntio Rogato / filio piissimo / et Arruntio Gallo f(ecit) / L(ucius) Arruntius Teres","Dis Manibus Marco Arruntio Rogato filio piissimo et Arruntio Gallo fecit Lucius Arruntius Teres",NA,"39.0648291","8.4562962",NA
"907","EDCS-09400443","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) [M(anibus)] / Fabiae Ni[ce] / L(ucius) Pompeius / Pelagianu/[s] mam[mae] / [pie]nt[issimae]","Dis Manibus Fabiae Nice Lucius Pompeius Pelagianus mammae pientissimae",NA,"39.0648291","8.4562962",NA
"908","EDCS-09400444","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"[D(is)] M(anibus) / [3] Phoebe / [patr]onae et ma/[tri ben]e mer(en)ti / [3] Gorge f(ecit) s(ibi) p(osteris)q(ue)","Dis Manibus Phoebe patronae et matri bene merenti Gorge fecit sibi posteris que",NA,"39.0648291","8.4562962",NA
"909","EDCS-28300239","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",401,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Beronice / in pace iuvenis moritur / in pace","Beronice in pace iuvenis moritur in pace",NA,"39.0648291","8.4562962","lapis"
"910","EDCS-28300240","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",401,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"// Virus bonus in pace / bonus /  // ] Bonus [3] in pace [","Virus bonus in pace bonus Bonus in pace","HEBR","39.0648291","8.4562962",NA
"911","EDCS-12100294","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",101,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Aemili(a)e Urbanae / qui(!) vixit annis qu/inque diebus XVI / mater fili(a)e inco/mpara(ili) et / infelicissi/m(a)e","Dis Manibus Aemiliae Urbanae qui vixit annis quin que diebus XVI mater filiae incomparaili et infelicissimae",NA,"39.0648291","8.4562962",NA
"912","EDCS-12100295","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",101,200,"tituli sepulcrales",NA,NA,NA,NA,"]/r[3] / fecit Alia[3] / co(n)iugi ben[e 3] / fec[it(?) 3] / vix[it(?)","r fecit Alia coniugi bene fecit vixit",NA,"39.0648291","8.4562962",NA
"913","EDCS-12100296","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",101,200,"tituli sepulcrales",NA,NA,NA,NA,"Antonia L(uci) [f(ilia?) 3]/ulla Annic[3] / L(ucius) Antonius L(uci) [f(ilius?) 3]/lus vix(it) an[n(os) 3] / L(ucius) Antonius L(uci) l(ibertus) [3] / sibi et suis fec[it(?) 3] / pater hoc natis i[3] / miser ecce su[m","Antonia Luci filia ulla Annic Lucius Antonius Luci filius lus vixit annos Lucius Antonius Luci libertus sibi et suis fecit pater hoc natis i miser ecce sum",NA,"39.0648291","8.4562962",NA
"914","EDCS-12100297","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",151,250,"tituli sepulcrales",NA,NA,NA,NA,"sibi] / et Gargiliae L(uci) f(iliae) Gemellae / coniugi dominae suae Pompei / l(iberi) Felix Senecio Docimus Quinta / matri karissimae fecer(unt)","sibi et Gargiliae Luci filiae Gemellae coniugi dominae suae Pompei liberi Felix Senecio Docimus Quinta matri karissimae fecerunt",NA,"39.0648291","8.4562962",NA
"915","EDCS-12100298","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",51,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / C(aio) Iulio / Optato / coniugi / b(onis) b(ene) f(ecit)","Dis Manibus Caio Iulio Optato coniugi bonis bene fecit",NA,"39.0648291","8.4562962",NA
"916","EDCS-12100299","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",51,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / L(ucius) Pompeius Marcian[us] / vixit annis XXIII menses(!) / sex Aulonia Restituta / filio bene merenti / fecit","Dis Manibus Lucius Pompeius Marcianus vixit annis XXIII menses sex Aulonia Restituta filio bene merenti fecit",NA,"39.0648291","8.4562962",NA
"917","EDCS-12100300","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",51,250,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Pompeius Mustu/lus Pontian(us) P(ublio) Po/mpeio Dativo fr/atri b(ene) m(erenti) fecit","Dis Manibus Pompeius Mustulus Pontianus Publio Pompeio Dativo fratri bene merenti fecit",NA,"39.0648291","8.4562962",NA
"918","EDCS-12100302","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"] / L(ucius) Horten[sius(?)","Lucius Hortensius",NA,"39.0648291","8.4562962",NA
"919","EDCS-12100303","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",101,300,"tituli sepulcrales",NA,NA,NA,NA,"[3]ani / [3]as / [3] ser(vus?) / [3] merenti / [3] f(aciendum) c(uravit)","ani as servus merenti faciendum curavit",NA,"39.0648291","8.4562962",NA
"920","EDCS-07000542","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",1,100,"tituli sepulcrales",NA,NA,NA,NA,"P(ublius) Docetiu[s] / Terti fili[us] / Tro(mentina) Ligu[s]","Publius Docetius Terti filius Tromentina Ligus",NA,"39.0648291","8.4562962",NA
"921","EDCS-12100306","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]EVH[3] / [3]MAR[","EVH MAR",NA,"39.0648291","8.4562962","lapis"
"922","EDCS-12100309","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Laurentius","Laurentius",NA,"39.0648291","8.4562962",NA
"923","EDCS-12100310","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"] anno(s) XV m(enses) III [3] / [3] hic iacet b(onae) m(emoriae) [3] / [3]riensis q[ui 3] / [3 anno]s pl(us) m(inus) XXX [3] / [3]si in pace [3] / [3] filius Luci[","annos XV menses III hic iacet bonae memoriae riensis qui annos plus minus XXX si in pace filius Luci",NA,"39.0648291","8.4562962",NA
"924","EDCS-12100311","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",401,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic requ[iescit in] / pace Ur[3] / qui vixit a[nn(os) 3] / dep(ositus) sub d(ie) X[3] / ind(ictione) V[3]","Hic requiescit in pace Ur qui vixit annos depositus sub die X indictione V",NA,"39.0648291","8.4562962",NA
"925","EDCS-12100312","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Vivas in deo","Vivas in deo",NA,"39.0648291","8.4562962",NA
"926","EDCS-12100313","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[In pac]e vias","In pace vias",NA,"39.0648291","8.4562962",NA
"927","EDCS-12100319","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"Iud(a) [3]onti / tu an(n)or(m) plus m/nus an(n)or(m) LX","Iuda onti tu annorm plus mnus annorm LX",NA,"39.0648291","8.4562962",NA
"928","EDCS-28300241","Sardinia","Santu Antiogu / Sant|Antioco / Sulci",NA,NA,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"// Bonus in pace [3] Bonus //","Bonus in pace Bonus","HEBR","39.0648291","8.4562962",NA
