"","EDCS-ID","province","place","start_yr","end_yr_1","inscr_type1","inscr_type2","inscr_type3","inscription","clean_text_interpretive_word","language","Latitude","Longitude","Material"
"141","EDCS-05300087","Pontus et Bithynia","Kadikoy / Chalcedon",293,305,"miliaria",NA,NA,"[Imp(eratori) C(aesari) C(aio) Aur(elio) Val(erio)] / [Diocletiano Aug(usto)] / [et Imp(eratori) C(aesari) M(arco) Aur(elio) Val(erio)] / Maxi[miano] A[ug(usto) et] / Flav(io) G(aio!) Val(erio) Const[antio et] / Gal(erio) Val(erio) / Maximiano no[bb(ilissimis) Caes]s(aribus) / a Calchedonia / [","Imperatori Caesari Caio Aurelio Valerio Diocletiano Augusto et Imperatori Caesari Marco Aurelio Valerio Maximiano Augusto et Flavio Gaio Valerio Constantio et Galerio Valerio Maximiano nobbilissimis Caessaribus a Calchedonia",NA,"40.9915716","29.0270173","lapis"
"142","EDCS-41000062","Pontus et Bithynia","Karadin / Karatekin",NA,NA,"miliaria",NA,NA,"B(ona) F(ortuna) / [Im]p(erator) C(aesar) G(aius!) Aur(elius) Val(erius) / [Dioc]letianus / [P(ius) F(elix) I]nv(ictus) Aug(ustus) et / [Imp(erator) C(aesar)] M(arcus) Aur(elius) Val(erius) / [Maximia]nus / [","Bona Fortuna Imperator Caesar Gaius Aurelius Valerius Diocletianus Pius Felix Invictus Augustus et Imperator Caesar Marcus Aurelius Valerius Maximianus",NA,"40.437920","29.879759","lapis"
"143","EDCS-41000038","Pontus et Bithynia","Karagac",NA,NA,"miliaria",NA,NA,"] / [a Ni]caea //","a Nicaea","GR","40.158428","28.226620","lapis"
"144","EDCS-05300106","Pontus et Bithynia","Karakoy / Claudiopolis",218,218,"miliaria","tituli sacri",NA,"B(ona) F(ortuna) / Imp(eratori) Caes(ari) divi Antonin[i] Pii / Ma[g(ni)] filio di(vi) Severi nepoti / [[[M(arco) Aurelio Antonino]]] Pio / [F]elici Augusto pontif(ici) max(imo) / tribuniciae potest(atis) co(n)s(uli) / patri patriae proco(n)s(uli) / mil(ia) [VIII] ad fines //","Bona Fortuna Imperatori Caesari divi Antonini Pii Magni filio divi Severi nepoti Marco Aurelio Antonino Pio Felici Augusto pontifici maximo tribuniciae potestatis consuli patri patriae proconsuli milia VIII ad fines","GR","40.724411","31.5426037","lapis"
"145","EDCS-75300296","Pontus et Bithynia","Kayabasi",78,78,"miliaria","tituli operum",NA,"Imp(erator) Caesar Ves[pa]sianus / Aug(ustus) p(ontifex) m(aximus) tr(ibunicia) p(otestate) VIIII imp(erator) XVIII / p(ater) p(atriae) co(n)s(ul) VIII de(signatus) VIIII / Imp(erator) Titus Caesar Aug(usti) f(ilius) / co(n)s(ul) VI de(signatus) VII / Domitianus Caesar Aug(usti) f(ilius) / co(n)s(ul) V d(esignatus) VI / vias a novo munierunt per / L(ucium) Antonium Nasonem proc(uratorem) / eorum a Nicaea / XXXXXVIIII /","Imperator Caesar Vespasianus Augustus pontifex maximus tribunicia potestate VIIII imperator XVIII pater patriae consul VIII designatus VIIII Imperator Titus Caesar Augusti filius consul VI designatus VII Domitianus Caesar Augusti filius consul V designatus VI vias a novo munierunt per Lucium Antonium Nasonem procuratorem eorum a Nicaea XXXXXVIIII","GR","40.255883","30.7189223","lapis"
"146","EDCS-41000051","Pontus et Bithynia","Kayabasi",293,367,"miliaria",NA,NA,"] / Fl(avio) Val(erio) Consta[ntio] / et Gal(erio) Val(erio) Max[imiano] // DD(ominis) nn(ostris) / Valentiniano / et Valenti / PP(iis) FF(elicibus) semper / Augg(ustis) / m(ille) p(assuum)","Flavio Valerio Constantio et Galerio Valerio Maximiano DDominis nnostris Valentiniano et Valenti PPiis FFelicibus semper Auggustis mille passuum",NA,"40.255883","30.7189223","lapis"
"147","EDCS-03700733","Pontus et Bithynia","Kayginca",305,306,"miliaria",NA,NA,"[Im]p(erator) Cae[s(ar) Fl(avius)] / [Va]l(erius) Constanti[us Aug(ustus)] / [e]t Imp(erator) Caes(ar) G[al(erius)] / [Va]l(erius) Maximian[us Aug(ustus)] / [et F]l(avius) Val(erius) Se[verus et] / {[F]l(avius) Val(erius) Se[verus et]} / [Ga]l(erius) Val(erius) [Maximinus] / [nob]il(issimi) Ca[es(ares)] / XI","Imperator Caesar Flavius Valerius Constantius Augustus et Imperator Caesar Galerius Valerius Maximianus Augustus et Flavius Valerius Severus et Galerius Valerius Maximinus nobilissimi Caesares XI",NA,"41.553583","34.0136464","lapis"
"148","EDCS-70200036","Pontus et Bithynia","Kerim",279,326,"miliaria","tituli sacri",NA,"] / [cu]rant[e Ael(io)] / Quintiano v(iro) p(erfectissimo) / pr(aeside) p(rovinciae) P(onti) / XXXVIIII //  // ] / Aur(elius) Priscianus v(ir) p(erfectissimus) / pr(aeses) pr(ovinciae) P(onti) [d(evotus)] N(umini) m(aiestati)q(ue) eorum //  // ]io / et F(lavio) Val(erio) Constant / nobb(ilissimis) Caess(aribus) //","curante Aelio Quintiano viro perfectissimo praeside provinciae Ponti XXXVIIII Aurelius Priscianus vir perfectissimus praeses provinciae Ponti devotus Numini maiestati que eorum io et Flavio Valerio Constant nobbilissimis Caessaribus","GR, GR","41.685258","35.387061","lapis"
"149","EDCS-70200045","Pontus et Bithynia","Kirencukuru / Tingir",293,335,"miliaria","tituli sacri",NA,"]MVA // [Imp(eratori) Caes(ari) C(aio) Aur(elio) Val(erio)] / Dio[c]le[ti]a[no] / [P(io) F(elici) Invicto Aug(usto) et] / [Imp(eratori) Caes(ari) M(arco) Aur(elio) Val(erio)] / M[aximia]n[o] / P(io) F(elici) Invicto Aug(usto) et / Fl(avio) Val(erio) Constantio et / Gal(erio) Val(erio) Maximiano / nobill(issimis) Cae[ss(aribus)] / mili[a] / Aur(elius) Priscianu[s v(ir) p(erfectissimus)] / pr(aeses) pr(ovinciae) P(onti) d(evotus) N(umini) m(aiestati)q(ue) eorum/ XXXV // D(omino) n(ostro) Imp(eratori) Caes(ari) Valerio Licin{n}iano / Licin{n}io P(io) F(elici) Invicto Aug(usto) //  ] / [et] Fl(avio) Cl(audio) Constantino / [et] Fl(avio) [I]ul(io) Constantio / et Fl(avio) Co(n)sta(nti) nobb(ilissimis) C[C(aessaribus)] / [Fl(avius) Iul(ius) Le]ontius v(ir) p(erfectissimus) / [pr(aeses) / pr(ovinciae) Helenoponti]","MVA Imperatori Caesari Caio Aurelio Valerio Diocletiano Pio Felici Invicto Augusto et Imperatori Caesari Marco Aurelio Valerio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Constantio et Galerio Valerio Maximiano nobillissimis Caessaribus milia Aurelius Priscianus vir perfectissimus praeses provinciae Ponti devotus Numini maiestati que eorum XXXV Domino nostro Imperatori Caesari Valerio Liciniano Licinio Pio Felici Invicto Augusto et Flavio Claudio Constantino et Flavio Iulio Constantio et Flavio Constanti nobbilissimis CCaessaribus Flavius Iulius Leontius vir perfectissimus praeses provinciae Helenoponti","GR","41.697498","35.088684","lapis"
"150","EDCS-09301254","Pontus et Bithynia","Kirencukuru / Tingir",282,283,"miliaria",NA,NA,"Imp(eratori) Caesari / M(arco) Aurel(io) / Caro P(io) F(elici) Invicto Aug(usto) / et M(arco) Aurel(io) Carino / filio eius et Ag(usti) nn(ostri) / nobill(issim)o Caesari Cl(audius) / [Longinus] v(ir) p(erfectissimus) praes(es) / [p(rovinciae) P(onti)","Imperatori Caesari Marco Aurelio Caro Pio Felici Invicto Augusto et Marco Aurelio Carino filio eius et Agusti nnostri nobillissimo Caesari Claudius Longinus vir perfectissimus praeses provinciae Ponti",NA,"41.697498","35.088684","lapis"
"151","EDCS-70200047","Pontus et Bithynia","Kirencukuru / Tingir",282,305,"miliaria",NA,NA,"Im[p(eratori) Caes(ari) M(arco) Aur(elio)] / Car[o P(io) F(elici) Inv(icto) Aug(usto)] / et M(arco) [Aur(elio) Carino] / filio [eius ac] / [n]obi[l(issimo) Caesari] / [Cl(audius) L]ongi[nus] / [v(ir) p(erfectissimus) praes(es) p(rovinciae) P(onti) / [ // [Imp(eratori) Caes(ari)] C(aio) Au[r(elio) V]al(erio) / [Dioclet]iano / [P(io) F(elici) In]victo Aug(usto) et / []Imp(eratori) Caes(ari) M(arco) Aur(elio) Val(erio) / Maximiano / [P(io)] F(elici) Invicto Aug(usto) et / [Fl(avio)] Val(erio) Constantio et / [G]al(erio) Val(erio) Maximiano / [n]obi[l(issimis)] Caess(aribus) / [ // ]I / [3]OP / [3]O / [3][NTAE / [","Imperatori Caesari Marco Aurelio Caro Pio Felici Invicto Augusto et Marco Aurelio Carino filio eius ac nobilissimo Caesari Claudius Longinus vir perfectissimus praeses provinciae Ponti Imperatori Caesari Caio Aurelio Valerio Diocletiano Pio Felici Invicto Augusto et Imperatori Caesari Marco Aurelio Valerio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Constantio et Galerio Valerio Maximiano nobilissimis Caessaribus I OP O NTAE",NA,"41.697498","35.088684","lapis"
"152","EDCS-70200048","Pontus et Bithynia","Kirencukuru / Tingir",340,350,"miliaria","tituli sacri",NA,"DD(ominis) nn(ostris) / Fl(avio) Constantino / venerandae memoriae Aug(usto) / Imp(eratori) Caes(ari) Fl(avio) Co(n)stantio [et] / Imp(eraori) Caesari Fl(avio) Iul(io) Co(n)stan[t]i / Fl(avius) Achillius v(ir) p(erfectissimus) praes(es) / pr(ovinciae) (H)el[enopo(nti) d(evotus) N(umini) m(aiestati)q(ue) eorum // / [","DDominis nnostris Flavio Constantino venerandae memoriae Augusto Imperatori Caesari Flavio Constantio et Imperaori Caesari Flavio Iulio Constanti Flavius Achillius vir perfectissimus praeses provinciae Helenoponti devotus Numini maiestati que eorum",NA,"41.697498","35.088684","lapis"
"153","EDCS-07600440","Pontus et Bithynia","Kirencukuru / Tingir",282,305,"miliaria",NA,NA,"[Imp(eratori) Caesari] / [M(arco) Aurel(io) Caro] / [P(io) F(elici) Invict(o) Aug(usto)] / [et M(arco) Aur]/el(io) [Carino] / filio eius ac / nobils(s)mo [Caes(ari)] / [Cl(audius) Lo]/ngi//n//us v(ir) p(erfectissimus) pr/aes(es) p(rovinciae) P(onti) / [ // ] / P(io) F(elici) Invicto Aug(usto) et / Fl(avio) Val(erio) Constantio et / Gal(erio) Val(erio) Maximiano / nobill(issimis) Caess(aribus) / [","Imperatori Caesari Marco Aurelio Caro Pio Felici Invicto Augusto et Marco Aurelio Carino filio eius ac nobilssmo Caesari Claudius Longinus vir perfectissimus praeses provinciae Ponti Pio Felici Invicto Augusto et Flavio Valerio Constantio et Galerio Valerio Maximiano nobillissimis Caessaribus",NA,"41.697498","35.088684","lapis"
"154","EDCS-41500095","Pontus et Bithynia","Kizilcaoren",121,122,"miliaria","tituli sacri",NA,"[I]mp(eratori) / Caesar(i) divi / Tra(iani) P(arthici) fil(io) di(vi) / Ner(vae) nepo(ti) Tra(iano) / (H)adriano Aug(usto) ponti(fici) / maxi(mo) trib(unicia) po(testate) VI c(onsuli) III //  // mi(lia) VI //","Imperatori Caesari divi Traiani Parthici filio divi Nervae nepoti Traiano Hadriano Augusto pontifici maximo tribunicia potestate VI consuli III milia VI","GR","40.811853","35.0430118","lapis"
"155","EDCS-30000346","Pontus et Bithynia","Kocaeli / Nicomedia",NA,NA,"miliaria",NA,NA,"B(ona) (ortuna) / Imp(eratori) [C]asari / [3]OPIERM[","Bona ortuna Imperatori Casari OPIERM",NA,"40.765382","29.9406983","lapis"
"156","EDCS-08400521","Pontus et Bithynia","Kocaeli / Nicomedia",211,222,"miliaria",NA,NA,"B(ona) F(ortuna) / Imp(erator) Caes(ar) / M(arcus) Aurelius / [","Bona Fortuna Imperator Caesar Marcus Aurelius",NA,"40.765382","29.9406983","lapis"
"157","EDCS-70200173","Pontus et Bithynia","Mazlumoglu",NA,NA,"miliaria",NA,NA,"?","",NA,"40.918232","36.030415","lapis"
"158","EDCS-08400524","Pontus et Bithynia","Medetli",293,305,"miliaria",NA,NA,"B(ona) F(ortuna) / Imp(erator) C(aesar) C(aius) Aur(elius) Val(erius) / Diocletianus P(ius) F(elix) Inv(ictus) Aug(ustus) / et Imp(erator) C(aesar) M(arcus) Aur(elius) Val(erius) / Maximianus P(ius) F(elix) Inv(ictus) Aug(ustus) / et Fl(avius) Val(erius) Constantius et / Gal(erius) Val(erius) Maximianus / nobb(ilissimi) Caesares / a Nicaea mil(ia) XXV //","Bona Fortuna Imperator Caesar Caius Aurelius Valerius Diocletianus Pius Felix Invictus Augustus et Imperator Caesar Marcus Aurelius Valerius Maximianus Pius Felix Invictus Augustus et Flavius Valerius Constantius et Galerius Valerius Maximianus nobbilissimi Caesares a Nicaea milia XXV","GR","40.2882526","30.1239304","lapis"
"159","EDCS-08400525","Pontus et Bithynia","Medetli",114,115,"miliaria","tituli operum","tituli sacri","Imperator Caesar divi / Nervae filius Nerva Traianus / Optmus Augustus Germanicus / Dacicus Parthicus pontifex ma/ximus trib(unicia) potest(ate) XVIIII imp(erator) / XI co(n)s(ul) VI p(ater) p(atriae) viam vetustate cor/ru{m}p{a}tam restituit / a Nicaea / [","Imperator Caesar divi Nervae filius Nerva Traianus Optmus Augustus Germanicus Dacicus Parthicus pontifex maximus tribunicia potestate XVIIII imperator XI consul VI pater patriae viam vetustate corruptam restituit a Nicaea",NA,"40.2882526","30.1239304","lapis"
"160","EDCS-08400526","Pontus et Bithynia","Medetli",337,340,"miliaria",NA,NA,"B(ona) F(ortuna) / Imp(eratoribus) Cae[s]s(aribus) [Fl(avio) Val(erio)] / Constantino P(io) F(elici) / vic(tori) semper Aug(usto) / et Fl(avio) Iul(io) Constantio / P(io) F(elici) vic(tori) semper Aug(usto) / et Fl(avio) Iul(io) Constant(i) / P(io) F(elici) vic(tori) semper Aug(usto) / a Nicaea mil(ia) XXV //","Bona Fortuna Imperatoribus Caessaribus Flavio Valerio Constantino Pio Felici victori semper Augusto et Flavio Iulio Constantio Pio Felici victori semper Augusto et Flavio Iulio Constanti Pio Felici victori semper Augusto a Nicaea milia XXV","GR","40.2882526","30.1239304","lapis"
"161","EDCS-70200289","Pontus et Bithynia","Muratoba",78,78,"miliaria",NA,NA,NA,NA,"GR","40.3646073","29.1807762","lapis"
"162","EDCS-41000049","Pontus et Bithynia","Narzanlar",NA,NA,"miliaria",NA,NA,"?","",NA,"40.311501","30.619741","lapis"
"163","EDCS-41000050","Pontus et Bithynia","Narzanlar",NA,NA,"miliaria",NA,NA,"?","",NA,"40.311501","30.619741","lapis"
"164","EDCS-70200175","Pontus et Bithynia","Orhaniye Mahallesi / Orhaniye",NA,NA,"miliaria",NA,NA,"?","",NA,"40.0818564","29.5184004","lapis"
"165","EDCS-31800359","Pontus et Bithynia","Ortaklar / Neoclaudiopolis",250,250,"miliaria",NA,NA,"[Im]p(eratori) Cae[s(ari) C(aio) Mes]/[si]o Quinto Trai/ano Dec{c}io Pio F/elici Invicto Aug(usto) / pontiici maximo / tr(ibunicia) potestat II c/ons(uli) II p(atri) p(atriae) et C(aio) Mes/sio Quinto Traia/no (H)erennio Etru/[s]c{i}o Dec{c}io Caes(ari) / per M(arcum) Iun(ium) Valeriu/m Nepotianum / praesidem pro/vinciae Galat/iae Ponti A[3]OI / [","Imperatori Caesari Caio Messio Quinto Traiano Decio Pio Felici Invicto Augusto pontiici maximo tribunicia potestat II consuli II patri patriae et Caio Messio Quinto Traiano Herennio Etrusco Decio Caesari per Marcum Iunium Valerium Nepotianum praesidem provinciae Galatiae Ponti A OI",NA,"41.0266992","35.5623197","lapis"
"166","EDCS-41000063","Pontus et Bithynia","Osmaneli",NA,NA,"miliaria",NA,NA,"]/io proco(n)s(ul) / ab(!) Nicaea / XVII //","io proconsul ab Nicaea XVII","GR","40.357266","30.0162928","lapis"
"167","EDCS-41000064","Pontus et Bithynia","Pasalar",NA,NA,"miliaria",NA,NA,"?","",NA,"40.520317","30.102076","lapis"
"168","EDCS-30100019","Pontus et Bithynia","Pasapinar / Mamcalar",128,138,"miliaria","tituli sacri",NA,"[Imp(eratori)] Cae(sari) divi [Traiani] / [Par]thici [fil(io) divi] / [Nerv]ae nep[oti Tra]/[ia]no Had[riano] / [Au]g(usto) pont(ifici) [max(imo)] / [tri]b(unicia) pote[st(ate) 3 co(n)s(uli) 3] / p(atri) p(atriae) Nicae[a mil(ia) 3] / [6] / [6] / [3]S[","Imperatori Caesari divi Traiani Parthici filio divi Nervae nepoti Traiano Hadriano Augusto pontifici maximo tribunicia potestate consuli patri patriae Nicaea milia S",NA,"40.389384","29.4587016","lapis"
"169","EDCS-70200037","Pontus et Bithynia","Samsun / Amisos",250,251,"miliaria",NA,NA,"[Imp(eratori)] Ca[es(ari) C(aio) Messi]/o Quinto [Tr]ai/ano Decio Inv/icto Pio F/elici Invicto(!) Aug(usto) / pontifici maximo / tr(ibunicia) potestate II c/ons(uli) II p(atri) p(atriae) et C(aio) Mes/sio Quinto Traia/[no Herenni]o Etru/[sco Decio Caes(ari)] / [","Imperatori Caesari Caio Messio Quinto Traiano Decio Invicto Pio Felici Invicto Augusto pontifici maximo tribunicia potestate II consuli II patri patriae et Caio Messio Quinto Traiano Herennio Etrusco Decio Caesari",NA,"41.2889924","36.3294459","lapis"
"170","EDCS-08400531","Pontus et Bithynia","Sarihacilar",337,340,"miliaria",NA,NA,"[Imp]p(eratoribus) Caess(aribus) Fl(avio) Val(erio!) / Constantino P(io) F(elici) / vic(tori) semper Aug(usto) / et Fl(avio) Iul(io) / Constantio P(io) F(elici) / semper Aug(usto) / et Fl(avio) Iul(io) / Constanti P(io) F(elici) / semper Aug(usto)","Impperatoribus Caessaribus Flavio Valerio Constantino Pio Felici victori semper Augusto et Flavio Iulio Constantio Pio Felici semper Augusto et Flavio Iulio Constanti Pio Felici semper Augusto",NA,"40.2850513","30.5168431","lapis"
"171","EDCS-26600085","Pontus et Bithynia","Sarikaya",58,59,"miliaria","tituli operum","tituli sacri","[Nero C]laudius divi / [Claudi filius] Germanici Caesaris nepos / [Ti(beri) Caesaris Aug(usti)] pronepos divi Aug(usti) abnepos Caesar / [Augustus Germanicus p]on[t(ifex) max(imus)] trib(unicia) pot(estate) IIII [imp(erator) V] co(n)s(ul) III / [viam Apamea Nicae]a[m collapsa]m vetustate restituit muniendam / curavit [per C(aium) Iulium] Aquilam proc(uratorem) suum //","Nero Claudius divi Claudi filius Germanici Caesaris nepos Tiberi Caesaris Augusti pronepos divi Augusti abnepos Caesar Augustus Germanicus pontifex maximus tribunicia potestate IIII imperator V consul III viam Apamea Nicaeam collapsam vetustate restituit muniendam curavit per Caium Iulium Aquilam procuratorem suum","GR","39.495338","35.376710","lapis"
"172","EDCS-70200044","Pontus et Bithynia","Sariyer",NA,NA,"miliaria",NA,NA,"] / VMP A[3] Aug(usto?) //  //","VMP A Augusto","GR","41.8369498","35.0717182","lapis"
"173","EDCS-24100177","Pontus et Bithynia","Sinop / Kiren Tsukuru / Kumbet / Sinope",NA,NA,"miliaria",NA,NA,"Imp(eratori) Caesari / M(arco) Aurelio Anto/[n]ino Aug(usto) pontifici [","Imperatori Caesari Marco Aurelio Antonino Augusto pontifici",NA,"42.0266698","35.1506765","lapis"
"174","EDCS-24100178","Pontus et Bithynia","Sinop / Kiren Tsukuru / Kumbet / Sinope",NA,NA,"miliaria",NA,NA,"[Im]p(eratori) Caesari M(arco) [Aure]/[l]io Antonino [3] / Aug(usto) trib(unicia) pot(estate) [3 p(ontifici) m(aximo)] / [p]roco(n)s(uli) imp(eratori) c[o(n)s(uli)","Imperatori Caesari Marco Aurelio Antonino Augusto tribunicia potestate pontifici maximo proconsuli imperatori consuli",NA,"42.0266698","35.1506765","lapis"
"175","EDCS-24100181","Pontus et Bithynia","Sinop / Kiren Tsukuru / Kumbet / Sinope",NA,NA,"miliaria","tituli sacri",NA,"d]ivi Anto[nini","divi Antonini",NA,"42.0266698","35.1506765","lapis"
"176","EDCS-70200023","Pontus et Bithynia","Sinop / Kiren Tsukuru / Kumbet / Sinope",293,335,"miliaria","tituli sacri",NA,"B(ona) F(ortuna) / Imp(eratori) Caes(ari) G(aio!) A(u)r(elio) Val(erio) / Diocletiano / [P(io) F(elici) In]victo Aug(usto) et / Imp(eratori) Caes(ari) [M(arco) Aur(elio) Val(erio)] / [Maximiano] / [P(io) Fel(ici) Invic(to) Aug(usto) et] / Fl(avio) Val(erio) Constantio et / Gal(erio) Val(erio) Maximiano / nobill(issimis) Caess(aribus) / mil(ia) I / Aur(elius) Priscianus v(ir) p(erfectissimus) / pr(aeses) pr(ovinciae) P(onti) d(evotus) N(umini) (maiestati)q(ue) eorum // Imperr(atoribus) [Caess(aribus)] / Fl(avio) Val(erio) Constantino / maximo victori / Augusto / et Fl(avio) Consta[ntino et] / Fl(avio) Iul(io) Constantio / et Fl(avio) Iul(io) Consta(nti) / nn(o)bb(ilissimis) Caes(a)rr(ibus) / Fl(avius) Iul(ius) Le//o//ntius / pr(a)e(ses) pro(vinciae) (H)elenopont(i)","Bona Fortuna Imperatori Caesari Gaio Aurelio Valerio Diocletiano Pio Felici Invicto Augusto et Imperatori Caesari Marco Aurelio Valerio Maximiano Pio Felici Invicto Augusto et Flavio Valerio Constantio et Galerio Valerio Maximiano nobillissimis Caessaribus milia I Aurelius Priscianus vir perfectissimus praeses provinciae Ponti devotus Numini maiestati que eorum Imperratoribus Caessaribus Flavio Valerio Constantino maximo victori Augusto et Flavio Constantino et Flavio Iulio Constantio et Flavio Iulio Constanti nnobbilissimis Caesarribus Flavius Iulius Leontius praeses provinciae Helenoponti",NA,"42.0266698","35.1506765","lapis"
"177","EDCS-70200024","Pontus et Bithynia","Sinop / Kiren Tsukuru / Kumbet / Sinope",308,383,"miliaria","tituli sacri",NA,"B(ona) F(ortuna) / Imp(eratori) Cae(sari) Fl(avio) Val(erio) / Constantino / P(io) F(elici) Invicto Aug(usto) et / [[Imp(eratori) Caes(ari) [Va[l(erio) L]icin{n}(io)]] / [[Licin{n}io P(io) F(elici) Inv(icto) Aug(usto)]] / et Fl(avio) Val(erio) Crispo / et Fl(avio) Val(erio) / Constantino / nobb(ilissimis) Caess(aribus) //  // DD(ominis) nn(ostris) / Im(pe)rr(atoribus) / Fl(avio) Val(erio) Consta[n]tino / M[a]ximo Augusto / et Fl(avio) Constantino / et Fl(avio) Constantio / et Fl(avio) Consta(nti) / nn(o)bb(ilissimis) Caess(aribus) / Fl(avius) Iul(ius) Leontius pr(aeses) / pr(ovinciae) Helenopont(i) // DD(ominis) nn(ostris) / Fl(avio) Constan[tino venerandae] / memoriae [Aug(usto)] / Imp(eratori) Caesar[i Fl(avio) Constantio P(io) F(elici)] / victor(i) Au[g(usto)] / Imp(eratori) Caesari Fl(avio) [Iul(io) Constanti] / P(io) F(elici) victor(i) Aug(usto) / Fl(avius) Achillius v(ir) p(erfectissimus) praes(es) provinc(iae) / Helenop(onti) d(evotus) N(umini) m(aiestati)q(ue) eorum // DDD(omini) / nnn(ostri) / Fl(avius) Valen/[ti]nianus / et Fl(avius) Vale / P(ii) F(elices) A(u)g(usti) et Fl(avius) / Gratianus / P(ius) F(elix) Aug(ustus) / m(ilia) [I] // DDD(omini) nnn(ostri) / Fl(avius) Gratianus p(ater) p(atriae) / P(ius) F(elix) Aug(ustus) / et Fl(avius) Valentinianus / P(ius) F(elix) Aug(ustus) / et Fl(avius) Theodosius victor P(ius) F(elix) Aug(ustus) // D(ominus?) n(oster) / [","Bona Fortuna Imperatori Caesari Flavio Valerio Constantino Pio Felici Invicto Augusto et Imperatori Caesari Valerio Licinio Licinio Pio Felici Invicto Augusto et Flavio Valerio Crispo et Flavio Valerio Constantino nobbilissimis Caessaribus DDominis nnostris Imperratoribus Flavio Valerio Constantino Maximo Augusto et Flavio Constantino et Flavio Constantio et Flavio Constanti nnobbilissimis Caessaribus Flavius Iulius Leontius praeses provinciae Helenoponti DDominis nnostris Flavio Constantino venerandae memoriae Augusto Imperatori Caesari Flavio Constantio Pio Felici victori Augusto Imperatori Caesari Flavio Iulio Constanti Pio Felici victori Augusto Flavius Achillius vir perfectissimus praeses provinciae Helenoponti devotus Numini maiestati que eorum DDDomini nnnostri Flavius Valentinianus et Flavius Vale Pii Felices Augusti et Flavius Gratianus Pius Felix Augustus milia I DDDomini nnnostri Flavius Gratianus pater patriae Pius Felix Augustus et Flavius Valentinianus Pius Felix Augustus et Flavius Theodosius victor Pius Felix Augustus Dominus noster","GR","42.0266698","35.1506765","lapis"
"178","EDCS-20900050","Pontus et Bithynia","Sobran / Iuliopolis",215,216,"miliaria",NA,NA,"Imp(erator) Cae[s(ar) M(arcus) Aureli]us / Antoni[nus Pius] Aug(ustus) / Parthicu[s maxi]mus / Brita[nnicus maxi]mus / Germ[anicus maxi]mus / [pontifex maxi]mus / [","Imperator Caesar Marcus Aurelius Antoninus Pius Augustus Parthicus maximus Britannicus maximus Germanicus maximus pontifex maximus",NA,"40.1934129","31.3905255","lapis"
"179","EDCS-41000059","Pontus et Bithynia","Subasi",NA,NA,"miliaria",NA,NA,"?","",NA,"40.1903281","31.0927977","lapis"
"180","EDCS-28400806","Pontus et Bithynia","Sulusaray / Herakleopolis / Sebastopolis",238,241,"miliaria",NA,NA,"Imp(erator) Caes(ar) / Marcus Anto/nius / Gordiani / nepos Pius / Felix Invict(us) / Augustus p(ater) p(atriae) / trib(unicia) potesta/t // et Sabi(nia) Tranqui/llina Aug(usta) // viam resti/tuit(!) Cl(audius) Marc/el(l)us a Sebas/[topoli","Imperator Caesar Marcus Antonius Gordiani nepos Pius Felix Invictus Augustus pater patriae tribunicia potestat et Sabinia Tranquillina Augusta viam restituit Claudius Marcellus a Sebastopoli",NA,"39.9964268","36.0827505","lapis"
"181","EDCS-16600396","Pontus et Bithynia","Sulusaray / Herakleopolis / Sebastopolis",222,222,"miliaria",NA,NA,"[Imp(erator) Caes(ar) M(arcus) Aur(elius)] / Severus [[[Alexander]]] / Pius Felix Invictus / Augustus pont(ifex) / maximus trib(unicia) pot(estate) / co(n)s(ul) p(ater) p(atriae) proco(n)s(ul) / per Iul(ium) Proclianum / leg(atum) pr(o) pr(aetore) / a Sebastopoli / mil(ia) p(assuum) V","Imperator Caesar Marcus Aurelius Severus Alexander Pius Felix Invictus Augustus pontifex maximus tribunicia potestate consul pater patriae proconsul per Iulium Proclianum legatum pro praetore a Sebastopoli milia passuum V",NA,"39.9964268","36.0827505","lapis"
"182","EDCS-05200626","Pontus et Bithynia","Sulusaray / Herakleopolis / Sebastopolis",233,234,"miliaria","tituli operum",NA,"trib(unicia)] / pot(estate) XIII imp(erator) XIII / p(ater) p(atriae) miliaria / a Sebastopoli / restituit / mil(ia) p(assuum) [3]","tribunicia potestate XIII imperator XIII pater patriae miliaria a Sebastopoli restituit milia passuum",NA,"39.9964268","36.0827505","lapis"
"183","EDCS-70200049","Pontus et Bithynia","Tatarmuslu",NA,NA,"miliaria",NA,NA,"?","",NA,"41.0625841","36.0664278","lapis"
"184","EDCS-26600084","Pontus et Bithynia","Tepecik / Prusa",238,238,"miliaria",NA,NA,"B(ona) F(ortuna) / Imp(erator) Caes(ar) / M(arcus) Antonius / Gordianus / P(ius) F(elix) Augustus / a Prusae mil(ia) / V //","Bona Fortuna Imperator Caesar Marcus Antonius Gordianus Pius Felix Augustus a Prusae milia V","GR","41.031902","28.549524","lapis"
